timestamp,open,high,low,close,volume,trade_count,vwap
2025-10-23 17:24:00+00:00,1.2,1.2,1.2,1.2,100.0,1.0,1.2
2025-10-23 18:41:00+00:00,1.21,1.21,1.21,1.21,182.0,1.0,1.21
2025-10-23 18:55:00+00:00,1.205,1.205,1.205,1.205,200.0,1.0,1.205
2025-10-23 19:10:00+00:00,1.205,1.205,1.205,1.205,300.0,1.0,1.205
2025-10-23 19:12:00+00:00,1.205,1.205,1.205,1.205,300.0,1.0,1.205
2025-10-23 19:28:00+00:00,1.21,1.21,1.21,1.21,200.0,2.0,1.21
2025-10-23 19:46:00+00:00,1.21,1.21,1.21,1.21,894.0,8.0,1.21
2025-10-23 19:56:00+00:00,1.21,1.21,1.21,1.21,900.0,2.0,1.21
2025-10-23 19:58:00+00:00,1.215,1.215,1.215,1.215,2373.0,4.0,1.215
2025-10-23 19:59:00+00:00,1.215,1.215,1.21,1.21,3689.0,6.0,1.214863
2025-10-24 13:44:00+00:00,1.26,1.26,1.26,1.26,200.0,2.0,1.26
2025-10-24 13:48:00+00:00,1.235,1.235,1.235,1.235,162.0,1.0,1.235
2025-10-24 14:00:00+00:00,1.225,1.225,1.225,1.225,500.0,1.0,1.225
2025-10-24 14:02:00+00:00,1.235,1.235,1.235,1.235,101.0,2.0,1.235
2025-10-24 14:04:00+00:00,1.23,1.23,1.23,1.23,400.0,2.0,1.23
2025-10-24 14:20:00+00:00,1.22,1.22,1.22,1.22,100.0,1.0,1.22
2025-10-24 14:32:00+00:00,1.21,1.21,1.205,1.205,900.0,5.0,1.209444
2025-10-24 14:40:00+00:00,1.22,1.22,1.22,1.22,310.0,4.0,1.22
2025-10-24 14:46:00+00:00,1.21,1.21,1.21,1.21,700.0,3.0,1.21
2025-10-24 14:51:00+00:00,1.2,1.2,1.2,1.2,200.0,2.0,1.2
2025-10-24 14:54:00+00:00,1.2,1.2,1.2,1.2,300.0,3.0,1.2
2025-10-24 14:58:00+00:00,1.195,1.195,1.195,1.195,600.0,2.0,1.195
2025-10-24 15:08:00+00:00,1.195,1.195,1.195,1.195,200.0,2.0,1.195
2025-10-24 15:16:00+00:00,1.21,1.21,1.205,1.205,1100.0,4.0,1.209091
2025-10-24 15:28:00+00:00,1.205,1.205,1.205,1.205,300.0,1.0,1.205
2025-10-24 15:29:00+00:00,1.205,1.205,1.205,1.205,100.0,1.0,1.205
2025-10-24 15:32:00+00:00,1.205,1.205,1.205,1.205,200.0,1.0,1.205
2025-10-24 15:33:00+00:00,1.205,1.205,1.205,1.205,301.0,2.0,1.205
2025-10-24 15:45:00+00:00,1.195,1.195,1.195,1.195,140.0,2.0,1.195
2025-10-24 15:53:00+00:00,1.19,1.19,1.19,1.19,280.0,2.0,1.19
2025-10-24 16:01:00+00:00,1.195,1.195,1.195,1.195,1000.0,1.0,1.195
2025-10-24 16:02:00+00:00,1.2,1.2,1.2,1.2,300.0,1.0,1.2
2025-10-24 16:16:00+00:00,1.205,1.205,1.205,1.205,300.0,1.0,1.205
2025-10-24 16:20:00+00:00,1.205,1.205,1.205,1.205,200.0,1.0,1.205
2025-10-24 17:05:00+00:00,1.2,1.2,1.2,1.2,1400.0,3.0,1.2
2025-10-24 17:11:00+00:00,1.2,1.2,1.2,1.2,1400.0,5.0,1.2
2025-10-24 17:18:00+00:00,1.19,1.19,1.19,1.19,300.0,1.0,1.19
2025-10-24 17:26:00+00:00,1.195,1.195,1.195,1.195,900.0,1.0,1.195
2025-10-24 17:43:00+00:00,1.2,1.2,1.2,1.2,500.0,2.0,1.2
2025-10-24 18:12:00+00:00,1.21,1.21,1.21,1.21,100.0,1.0,1.21
2025-10-24 18:19:00+00:00,1.205,1.205,1.205,1.205,200.0,2.0,1.205
2025-10-24 18:32:00+00:00,1.205,1.205,1.205,1.205,700.0,1.0,1.205
2025-10-24 18:48:00+00:00,1.18,1.18,1.18,1.18,100.0,1.0,1.18
2025-10-24 19:48:00+00:00,1.195,1.195,1.195,1.195,2200.0,8.0,1.195
2025-10-24 19:49:00+00:00,1.195,1.195,1.195,1.195,200.0,1.0,1.195
2025-10-24 19:51:00+00:00,1.2,1.2,1.2,1.2,1300.0,4.0,1.2
2025-10-24 19:53:00+00:00,1.195,1.195,1.195,1.195,200.0,1.0,1.195
2025-10-24 19:54:00+00:00,1.195,1.195,1.195,1.195,500.0,2.0,1.195
2025-10-24 19:55:00+00:00,1.195,1.195,1.195,1.195,800.0,3.0,1.195
2025-10-24 19:56:00+00:00,1.195,1.195,1.195,1.195,1200.0,6.0,1.195
2025-10-24 19:57:00+00:00,1.195,1.195,1.195,1.195,100.0,1.0,1.195
2025-10-24 19:59:00+00:00,1.195,1.195,1.195,1.195,2147.0,9.0,1.195
2025-10-27 13:32:00+00:00,1.25,1.25,1.25,1.25,200.0,2.0,1.25
2025-10-27 13:33:00+00:00,1.23,1.23,1.23,1.23,200.0,2.0,1.23
2025-10-27 13:49:00+00:00,1.24,1.24,1.24,1.24,121.0,2.0,1.24
2025-10-27 16:04:00+00:00,1.2,1.2,1.2,1.2,958.0,4.0,1.2
2025-10-27 16:32:00+00:00,1.2,1.2,1.2,1.2,338.0,1.0,1.2
2025-10-27 17:01:00+00:00,1.2,1.2,1.2,1.2,100.0,1.0,1.2
2025-10-27 17:22:00+00:00,1.195,1.195,1.195,1.195,100.0,1.0,1.195
2025-10-27 18:03:00+00:00,1.2,1.2,1.2,1.2,359.0,3.0,1.2
2025-10-27 18:47:00+00:00,1.21,1.21,1.21,1.21,100.0,1.0,1.21
2025-10-27 18:53:00+00:00,1.2,1.2,1.2,1.2,374.0,6.0,1.2
2025-10-27 19:10:00+00:00,1.195,1.195,1.195,1.195,100.0,1.0,1.195
2025-10-27 19:38:00+00:00,1.19,1.19,1.19,1.19,543.0,7.0,1.19
2025-10-27 19:40:00+00:00,1.19,1.19,1.19,1.19,200.0,2.0,1.19
2025-10-27 19:46:00+00:00,1.19,1.19,1.19,1.19,400.0,2.0,1.19
2025-10-27 19:47:00+00:00,1.19,1.19,1.19,1.19,712.0,12.0,1.19
2025-10-27 19:55:00+00:00,1.19,1.19,1.19,1.19,462.0,6.0,1.19
2025-10-27 19:58:00+00:00,1.195,1.195,1.19,1.19,1578.0,75.0,1.194138
2025-10-27 19:59:00+00:00,1.195,1.195,1.19,1.19,2113.0,20.0,1.193936
2025-10-28 14:00:00+00:00,1.19,1.19,1.19,1.19,200.0,2.0,1.19
2025-10-28 14:12:00+00:00,1.195,1.195,1.195,1.195,409.0,2.0,1.195
2025-10-28 14:47:00+00:00,1.2,1.2,1.2,1.2,600.0,3.0,1.2
2025-10-28 15:39:00+00:00,1.2,1.2,1.2,1.2,800.0,5.0,1.2
2025-10-28 15:44:00+00:00,1.19,1.19,1.19,1.19,200.0,2.0,1.19
2025-10-28 15:45:00+00:00,1.19,1.19,1.19,1.19,400.0,3.0,1.19
2025-10-28 16:06:00+00:00,1.18,1.18,1.18,1.18,200.0,3.0,1.18
2025-10-28 16:32:00+00:00,1.19,1.19,1.19,1.19,365.0,4.0,1.19
2025-10-28 16:34:00+00:00,1.19,1.19,1.19,1.19,100.0,1.0,1.19
2025-10-28 16:35:00+00:00,1.195,1.195,1.195,1.195,100.0,1.0,1.195
2025-10-28 17:08:00+00:00,1.175,1.175,1.175,1.175,200.0,1.0,1.175
2025-10-28 17:55:00+00:00,1.17,1.17,1.17,1.17,200.0,2.0,1.17
2025-10-29 13:35:00+00:00,1.16,1.16,1.16,1.16,175.0,1.0,1.16
2025-10-29 13:37:00+00:00,1.15,1.15,1.15,1.15,400.0,4.0,1.15
2025-10-29 13:46:00+00:00,1.15,1.15,1.15,1.15,102.0,2.0,1.15
2025-10-29 13:49:00+00:00,1.15,1.15,1.15,1.15,1400.0,1.0,1.15
2025-10-29 13:50:00+00:00,1.155,1.155,1.155,1.155,600.0,1.0,1.155
2025-10-29 13:56:00+00:00,1.16,1.16,1.16,1.16,200.0,2.0,1.16
2025-10-29 14:00:00+00:00,1.16,1.16,1.16,1.16,100.0,1.0,1.16
2025-10-29 14:09:00+00:00,1.16,1.16,1.16,1.16,300.0,3.0,1.16
2025-10-29 14:13:00+00:00,1.16,1.16,1.16,1.16,100.0,1.0,1.16
2025-10-29 14:31:00+00:00,1.16,1.16,1.16,1.16,389.0,4.0,1.16
2025-10-29 14:34:00+00:00,1.155,1.155,1.155,1.155,100.0,1.0,1.155
2025-10-29 15:15:00+00:00,1.16,1.16,1.16,1.16,400.0,3.0,1.16
2025-10-29 15:47:00+00:00,1.16,1.16,1.16,1.16,339.0,4.0,1.16
2025-10-29 16:10:00+00:00,1.16,1.16,1.16,1.16,100.0,1.0,1.16
2025-10-29 16:14:00+00:00,1.16,1.16,1.16,1.16,100.0,1.0,1.16
2025-10-29 16:58:00+00:00,1.15,1.15,1.15,1.15,900.0,4.0,1.15
2025-10-29 16:59:00+00:00,1.145,1.145,1.14,1.14,1200.0,3.0,1.144167
2025-10-29 17:09:00+00:00,1.13,1.13,1.13,1.13,1100.0,6.0,1.13
2025-10-29 17:21:00+00:00,1.14,1.14,1.14,1.14,1658.0,8.0,1.14
2025-10-29 17:38:00+00:00,1.135,1.135,1.135,1.135,1100.0,2.0,1.135
2025-10-29 17:53:00+00:00,1.14,1.14,1.14,1.14,1000.0,4.0,1.14
2025-10-29 17:54:00+00:00,1.14,1.14,1.14,1.14,500.0,3.0,1.14
2025-10-29 17:55:00+00:00,1.14,1.14,1.14,1.14,100.0,1.0,1.14
2025-10-29 17:56:00+00:00,1.14,1.14,1.14,1.14,100.0,1.0,1.14
2025-10-29 17:58:00+00:00,1.14,1.14,1.14,1.14,100.0,1.0,1.14
2025-10-29 18:01:00+00:00,1.145,1.145,1.145,1.145,400.0,1.0,1.145
2025-10-29 18:03:00+00:00,1.145,1.145,1.14,1.14,1300.0,3.0,1.143846
2025-10-29 18:24:00+00:00,1.145,1.145,1.145,1.145,1950.0,4.0,1.145
2025-10-29 18:35:00+00:00,1.145,1.145,1.145,1.145,1600.0,3.0,1.145
2025-10-29 18:37:00+00:00,1.145,1.145,1.145,1.145,1213.0,2.0,1.145
2025-10-29 18:40:00+00:00,1.125,1.125,1.125,1.125,600.0,2.0,1.125
2025-10-29 18:51:00+00:00,1.145,1.145,1.145,1.145,1700.0,2.0,1.145
2025-10-29 19:02:00+00:00,1.15,1.15,1.15,1.15,200.0,2.0,1.15
2025-10-29 19:03:00+00:00,1.15,1.15,1.15,1.15,100.0,1.0,1.15
2025-10-29 19:05:00+00:00,1.145,1.145,1.145,1.145,600.0,2.0,1.145
2025-10-29 19:06:00+00:00,1.145,1.145,1.145,1.145,100.0,1.0,1.145
2025-10-29 19:08:00+00:00,1.15,1.15,1.15,1.15,500.0,2.0,1.15
2025-10-29 19:12:00+00:00,1.155,1.155,1.155,1.155,300.0,2.0,1.155
2025-10-29 19:15:00+00:00,1.15,1.15,1.15,1.15,296.0,3.0,1.15
