timestamp,open,high,low,close,volume,trade_count,vwap
2025-10-22 15:20:00+00:00,2.26,2.26,2.26,2.26,399.0,3.0,2.26
2025-10-27 15:48:00+00:00,2.25,2.25,2.25,2.25,100.0,1.0,2.25
2025-10-28 14:03:00+00:00,2.07,2.07,2.07,2.07,200.0,1.0,2.07
2025-10-31 18:25:00+00:00,2.14,2.14,2.14,2.14,100.0,1.0,2.14
2025-11-04 16:52:00+00:00,2.115,2.115,2.115,2.115,101.0,2.0,2.115
2025-11-05 17:01:00+00:00,2.09,2.09,2.09,2.09,102.0,2.0,2.09
2025-11-07 17:19:00+00:00,1.9,1.9,1.9,1.9,250.0,1.0,1.9
2025-11-07 20:59:00+00:00,1.92,1.92,1.92,1.92,106.0,2.0,1.92
2025-11-10 14:00:00+00:00,2.34,2.34,2.34,2.34,100.0,1.0,2.34
2025-11-10 14:02:00+00:00,2.35,2.35,2.35,2.35,200.0,2.0,2.35
2025-11-10 14:05:00+00:00,2.32,2.32,2.32,2.32,200.0,2.0,2.32
2025-11-10 14:06:00+00:00,2.32,2.32,2.32,2.32,100.0,1.0,2.32
2025-11-10 14:09:00+00:00,2.35,2.36,2.35,2.36,200.0,2.0,2.355
2025-11-10 14:10:00+00:00,2.36,2.36,2.34,2.34,200.0,2.0,2.35
2025-11-10 14:11:00+00:00,2.35,2.35,2.34,2.34,200.0,2.0,2.345
2025-11-10 14:13:00+00:00,2.32,2.32,2.32,2.32,100.0,1.0,2.32
2025-11-10 14:14:00+00:00,2.34,2.34,2.34,2.34,100.0,1.0,2.34
2025-11-10 14:15:00+00:00,2.31,2.35,2.31,2.35,480.0,5.0,2.3325
2025-11-10 14:18:00+00:00,2.38,2.38,2.38,2.38,100.0,1.0,2.38
2025-11-10 14:19:00+00:00,2.35,2.37,2.35,2.37,300.0,3.0,2.36
2025-11-10 14:20:00+00:00,2.4,2.4,2.4,2.4,100.0,1.0,2.4
2025-11-10 14:21:00+00:00,2.43,2.43,2.4,2.41,400.0,4.0,2.41
2025-11-10 14:22:00+00:00,2.37,2.37,2.37,2.37,100.0,1.0,2.37
2025-11-10 14:23:00+00:00,2.38,2.38,2.38,2.38,100.0,1.0,2.38
2025-11-10 14:27:00+00:00,2.35,2.35,2.35,2.35,100.0,1.0,2.35
2025-11-10 14:29:00+00:00,2.32,2.32,2.28,2.28,300.0,3.0,2.3
2025-11-10 14:30:00+00:00,2.3,2.3,2.28,2.28,600.0,3.0,2.29
2025-11-10 14:32:00+00:00,2.4,2.4,2.4,2.4,100.0,1.0,2.4
2025-11-10 14:33:00+00:00,2.41,2.53,2.41,2.53,1950.0,19.0,2.486757
