timestamp,open,high,low,close,volume,trade_count,vwap
2024-02-08 05:00:00+00:00,34.125,35.0,30.04,30.12,352789.0,2154.0,33.570649
2024-02-09 05:00:00+00:00,29.17,30.085,29.1,30.005,23382.0,226.0,29.753611
2024-02-12 05:00:00+00:00,30.225,30.35,29.77,29.99,16598.0,163.0,30.004862
2024-02-13 05:00:00+00:00,29.37,30.12,29.325,29.72,17143.0,409.0,29.825103
2024-02-14 05:00:00+00:00,29.805,29.82,29.12,29.795,21092.0,426.0,29.496188
2024-02-15 05:00:00+00:00,29.52,30.025,29.31,29.76,12490.0,249.0,29.831175
2024-02-16 05:00:00+00:00,29.37,29.55,29.06,29.5,23667.0,269.0,29.368708
2024-02-20 05:00:00+00:00,29.85,29.85,27.57,28.29,5895.0,100.0,28.560065
2024-02-21 05:00:00+00:00,27.195,27.52,26.15,27.52,78155.0,700.0,26.962142
2024-02-22 05:00:00+00:00,27.8,29.03,26.91,27.25,18854.0,406.0,27.760558
2024-02-23 05:00:00+00:00,27.2,28.11,27.17,27.75,16000.0,224.0,27.867348
2024-02-26 05:00:00+00:00,27.15,28.005,27.15,27.955,12834.0,382.0,27.811643
2024-02-27 05:00:00+00:00,27.55,28.17,27.15,27.595,26581.0,348.0,27.554095
2024-02-28 05:00:00+00:00,27.945,28.625,27.65,28.075,18213.0,297.0,28.120476
2024-02-29 05:00:00+00:00,28.39,28.39,26.9,27.16,16602.0,263.0,27.432955
2024-03-01 05:00:00+00:00,28.0,28.19,27.34,27.765,34390.0,489.0,27.810345
2024-03-04 05:00:00+00:00,28.22,28.22,27.15,27.82,66724.0,921.0,27.622973
2024-03-05 05:00:00+00:00,28.15,28.68,27.34,28.125,11746.0,238.0,28.001557
2024-03-06 05:00:00+00:00,28.195,28.31,27.63,28.12,22313.0,383.0,28.161665
2024-03-07 05:00:00+00:00,28.29,29.07,28.275,28.855,18630.0,272.0,28.716061
2024-03-08 05:00:00+00:00,29.855,30.175,28.755,28.76,21411.0,434.0,29.478274
2024-03-11 04:00:00+00:00,28.77,30.0,28.365,29.515,34940.0,854.0,29.142824
2024-03-12 04:00:00+00:00,30.0,30.0,28.94,29.055,15297.0,295.0,29.542981
2024-03-13 04:00:00+00:00,29.18,30.005,29.05,29.94,7722.0,218.0,29.567525
2024-03-14 04:00:00+00:00,30.2,30.2,29.47,29.61,29501.0,296.0,30.070522
2024-03-15 04:00:00+00:00,29.96,30.09,29.325,29.79,13511.0,191.0,29.778765
2024-03-18 04:00:00+00:00,29.61,29.7,26.415,26.555,22808.0,401.0,27.734105
2024-03-19 04:00:00+00:00,26.72,26.96,26.01,26.505,17267.0,293.0,26.653907
2024-03-20 04:00:00+00:00,26.0,27.12,25.805,25.98,11053.0,271.0,26.672318
2024-03-21 04:00:00+00:00,26.075,28.01,26.075,26.8,20703.0,484.0,27.074207
2024-03-22 04:00:00+00:00,27.07,27.07,25.55,25.6,19778.0,406.0,26.396604
2024-03-25 04:00:00+00:00,25.795,25.795,23.15,23.25,41188.0,610.0,23.884825
2024-03-26 04:00:00+00:00,23.82,24.85,23.78,24.85,90986.0,797.0,24.049919
2024-03-27 04:00:00+00:00,24.0,24.495,23.82,24.17,13535.0,386.0,24.114422
2024-03-28 04:00:00+00:00,23.89,25.15,23.89,24.82,8830.0,306.0,24.859117
2024-04-01 04:00:00+00:00,25.84,25.84,22.22,22.52,15939.0,285.0,22.932959
2024-04-02 04:00:00+00:00,23.32,23.5,22.32,22.935,64263.0,886.0,23.049374
2024-04-03 04:00:00+00:00,22.835,23.17,21.84,21.96,21384.0,305.0,22.552388
2024-04-04 04:00:00+00:00,22.07,22.44,21.54,22.28,20483.0,284.0,22.165932
2024-04-05 04:00:00+00:00,22.08,22.41,21.81,22.2,49245.0,396.0,22.12952
2024-04-08 04:00:00+00:00,22.82,23.65,22.57,23.27,4061.0,172.0,23.015592
2024-04-09 04:00:00+00:00,23.5,24.76,23.38,24.51,10990.0,181.0,24.136278
2024-04-10 04:00:00+00:00,24.415,24.91,24.23,24.67,8662.0,134.0,24.556535
2024-04-11 04:00:00+00:00,24.505,24.52,23.86,23.9,40543.0,394.0,24.007993
2024-04-12 04:00:00+00:00,23.55,23.735,22.46,22.8,10426.0,300.0,22.880323
2024-04-15 04:00:00+00:00,22.48,23.36,22.48,22.87,22087.0,370.0,22.955299
2024-04-16 04:00:00+00:00,23.16,23.16,22.24,22.49,24279.0,300.0,22.519862
2024-04-17 04:00:00+00:00,22.16,22.16,20.1,20.5,22498.0,338.0,20.62129
2024-04-18 04:00:00+00:00,19.945,19.99,18.45,18.97,20695.0,356.0,18.958854
2024-04-19 04:00:00+00:00,18.84,18.855,17.88,18.18,19280.0,236.0,18.359906
2024-04-22 04:00:00+00:00,18.42,19.58,18.385,19.47,17887.0,380.0,19.416122
2024-04-23 04:00:00+00:00,19.615,19.615,18.905,19.15,6777.0,184.0,19.156013
2024-04-24 04:00:00+00:00,19.245,19.265,17.42,17.69,9963.0,273.0,18.163599
2024-04-25 04:00:00+00:00,17.195,17.195,15.725,15.985,31605.0,402.0,16.000896
2024-04-26 04:00:00+00:00,15.685,16.06,15.46,15.5,53642.0,1368.0,15.662824
2024-04-29 04:00:00+00:00,15.545,15.545,13.96,14.985,31950.0,294.0,14.729386
2024-04-30 04:00:00+00:00,15.04,15.96,14.93,15.14,26587.0,361.0,15.4261
2024-05-01 04:00:00+00:00,15.04,16.59,14.78,16.59,68743.0,659.0,15.804514
2024-05-02 04:00:00+00:00,16.26,16.26,14.93,14.99,76126.0,490.0,15.425722
2024-05-03 04:00:00+00:00,15.915,16.25,14.84,15.23,42178.0,709.0,15.130193
2024-05-06 04:00:00+00:00,15.01,15.05,13.78,13.955,11786.0,257.0,14.334368
2024-05-07 04:00:00+00:00,13.27,13.74,13.0,13.63,7788.0,192.0,13.511944
2024-05-08 04:00:00+00:00,13.49,13.6,12.27,12.66,23778.0,341.0,12.809098
2024-05-09 04:00:00+00:00,12.615,14.73,12.615,14.63,13711.0,322.0,13.81018
2024-05-10 04:00:00+00:00,14.41,14.505,13.84,14.04,7554.0,147.0,14.135201
2024-05-13 04:00:00+00:00,14.96,15.195,14.275,14.69,17857.0,222.0,14.677565
2024-05-14 04:00:00+00:00,14.985,15.725,14.985,15.48,8082.0,148.0,15.433462
2024-05-15 04:00:00+00:00,16.04,17.39,15.57,15.865,15694.0,296.0,16.51608
2024-05-16 04:00:00+00:00,16.08,16.16,15.205,15.205,3244.0,94.0,15.656499
2024-05-17 04:00:00+00:00,15.31,15.91,15.29,15.4,12196.0,204.0,15.503044
2024-05-20 04:00:00+00:00,15.83,16.435,14.15,14.33,9351.0,165.0,14.759723
2024-05-21 04:00:00+00:00,13.875,14.06,13.465,13.68,25103.0,174.0,13.677378
2024-05-22 04:00:00+00:00,13.99,13.99,13.28,13.37,15356.0,208.0,13.51204
2024-05-23 04:00:00+00:00,13.19,13.27,12.295,12.365,6880.0,191.0,12.807691
2024-05-24 04:00:00+00:00,12.22,13.37,12.2,13.05,14703.0,215.0,12.652238
2024-05-28 04:00:00+00:00,13.035,13.505,12.9,13.215,24734.0,469.0,13.154163
2024-05-29 04:00:00+00:00,12.935,13.46,12.05,12.93,17542.0,244.0,12.679279
2024-05-30 04:00:00+00:00,13.1,13.1,12.27,12.33,16569.0,237.0,12.647034
2024-05-31 04:00:00+00:00,12.39,12.675,11.82,12.555,12381.0,253.0,12.326005
2024-06-03 04:00:00+00:00,15.07,15.07,13.07,13.13,28799.0,364.0,13.694719
2024-06-04 04:00:00+00:00,13.98,14.91,12.87,12.96,29141.0,344.0,13.750251
2024-06-05 04:00:00+00:00,13.3,14.5,12.83,14.49,11599.0,239.0,13.631329
2024-06-06 04:00:00+00:00,14.89,15.01,13.215,13.56,7628.0,181.0,13.650092
2024-06-07 04:00:00+00:00,13.53,13.53,13.03,13.15,6760.0,176.0,13.251993
2024-06-10 04:00:00+00:00,13.25,14.18,13.25,13.51,26814.0,408.0,13.76709
2024-06-11 04:00:00+00:00,13.625,13.625,12.77,13.085,49159.0,333.0,13.476741
2024-06-12 04:00:00+00:00,13.5,14.08,13.085,13.76,34577.0,423.0,13.58782
2024-06-13 04:00:00+00:00,14.23,16.48,13.96,14.48,86166.0,694.0,14.538663
2024-06-14 04:00:00+00:00,13.79,13.79,8.925,9.52,143754.0,1325.0,9.701564
2024-06-17 04:00:00+00:00,9.61,9.88,7.835,7.86,63087.0,607.0,8.186732
2024-06-18 04:00:00+00:00,7.93,8.11,6.81,7.41,45015.0,460.0,7.259319
2024-06-20 04:00:00+00:00,7.53,8.42,7.52,8.01,9451.0,150.0,8.032947
2024-06-21 04:00:00+00:00,8.03,8.03,7.29,7.7,24840.0,318.0,7.665342
2024-06-24 04:00:00+00:00,7.67,8.09,7.54,7.87,16117.0,499.0,7.895946
2024-06-25 04:00:00+00:00,7.89,7.89,7.565,7.71,19985.0,237.0,7.69945
2024-06-26 04:00:00+00:00,7.61,7.61,7.11,7.29,15659.0,208.0,7.374182
2024-06-27 04:00:00+00:00,6.975,7.555,6.975,7.38,15919.0,320.0,7.327455
2024-06-28 04:00:00+00:00,7.27,7.8,7.1,7.48,21000.0,300.0,7.548155
2024-07-01 04:00:00+00:00,7.45,8.0,7.42,7.81,10737.0,149.0,7.792173
2024-07-02 04:00:00+00:00,7.79,8.29,7.79,8.05,22741.0,255.0,8.097493
2024-07-03 04:00:00+00:00,7.98,7.985,7.22,7.63,23937.0,235.0,7.543931
2024-07-05 04:00:00+00:00,7.64,8.21,6.895,7.005,10286.0,142.0,7.18166
2024-07-08 04:00:00+00:00,7.27,7.82,7.16,7.645,11770.0,282.0,7.598669
2024-07-09 04:00:00+00:00,7.46,8.28,7.46,8.24,12018.0,189.0,7.916842
2024-07-10 04:00:00+00:00,8.02,8.93,8.02,8.44,20950.0,269.0,8.622929
2024-07-11 04:00:00+00:00,8.585,9.98,8.585,9.61,22927.0,324.0,9.60215
2024-07-12 04:00:00+00:00,9.75,10.175,9.66,9.8,18185.0,213.0,9.856024
2024-07-15 04:00:00+00:00,9.83,10.4,9.425,9.91,15304.0,163.0,9.92547
2024-07-16 04:00:00+00:00,11.06,11.35,10.205,11.09,35213.0,444.0,10.767137
2024-07-17 04:00:00+00:00,11.105,11.105,10.235,10.48,22150.0,214.0,10.433246
2024-07-18 04:00:00+00:00,10.66,11.175,10.44,10.475,31134.0,306.0,10.667104
2024-07-19 04:00:00+00:00,10.595,10.685,9.85,10.005,21687.0,233.0,10.072084
2024-07-22 04:00:00+00:00,9.78,10.03,9.57,9.68,9011.0,225.0,9.775644
2024-07-23 04:00:00+00:00,9.19,9.88,9.19,9.42,13149.0,277.0,9.560426
2024-07-24 04:00:00+00:00,9.22,9.58,8.81,8.945,8547.0,113.0,9.059393
2024-07-25 04:00:00+00:00,8.99,9.195,8.82,8.895,5325.0,96.0,8.985086
2024-07-26 04:00:00+00:00,9.155,10.0,8.99,9.85,10392.0,196.0,9.583694
2024-07-29 04:00:00+00:00,9.67,9.84,9.31,9.46,4938.0,91.0,9.528108
2024-07-30 04:00:00+00:00,9.48,9.58,8.7,8.77,6117.0,132.0,8.986118
2024-07-31 04:00:00+00:00,8.78,9.04,8.41,8.65,11919.0,179.0,8.605396
2024-08-01 04:00:00+00:00,8.375,8.45,7.7,7.87,17030.0,215.0,7.902702
2024-08-02 04:00:00+00:00,7.66,7.84,7.22,7.245,12699.0,191.0,7.427968
2024-08-05 04:00:00+00:00,6.69,7.4,6.46,7.0,36348.0,568.0,6.945413
2024-08-06 04:00:00+00:00,6.78,7.355,6.78,7.01,13138.0,176.0,7.071995
2024-08-07 04:00:00+00:00,6.935,7.06,6.81,6.95,7408.0,100.0,6.953109
2024-08-08 04:00:00+00:00,6.73,6.875,6.465,6.8,24788.0,295.0,6.74839
2024-08-09 04:00:00+00:00,6.73,6.785,6.485,6.535,17356.0,272.0,6.620304
2024-08-12 04:00:00+00:00,6.545,6.88,6.48,6.51,25432.0,268.0,6.632
2024-08-13 04:00:00+00:00,7.0,7.17,6.655,7.0,30352.0,672.0,6.909405
2024-08-14 04:00:00+00:00,6.77,7.0,6.64,6.72,10615.0,240.0,6.837426
2024-08-15 04:00:00+00:00,6.675,7.0,6.645,6.95,16871.0,285.0,6.911061
2024-08-16 04:00:00+00:00,6.95,7.005,6.71,6.74,8009.0,227.0,6.787259
2024-08-19 04:00:00+00:00,6.87,6.985,6.785,6.97,10892.0,145.0,6.937558
2024-08-20 04:00:00+00:00,6.995,7.41,6.845,7.41,35081.0,301.0,7.138029
2024-08-21 04:00:00+00:00,7.775,8.66,7.775,8.4,24368.0,403.0,8.335921
2024-08-22 04:00:00+00:00,8.3,8.61,7.9,7.94,22538.0,352.0,8.251359
2024-08-23 04:00:00+00:00,8.11,8.77,7.905,8.08,15743.0,373.0,8.270749
2024-08-26 04:00:00+00:00,8.14,8.5,7.91,8.37,16922.0,275.0,8.285877
2024-08-27 04:00:00+00:00,8.14,8.205,7.83,8.06,13377.0,524.0,8.036732
2024-08-28 04:00:00+00:00,7.86,7.875,7.545,7.75,4676.0,166.0,7.713787
2024-08-29 04:00:00+00:00,7.95,8.15,7.95,8.0,8172.0,168.0,8.05313
2024-08-30 04:00:00+00:00,8.02,8.06,7.93,8.04,5863.0,201.0,8.018456
2024-09-03 04:00:00+00:00,7.835,7.835,7.165,7.375,6182.0,163.0,7.476383
2024-09-04 04:00:00+00:00,7.39,7.65,7.3,7.44,6026.0,194.0,7.479518
2024-09-05 04:00:00+00:00,7.35,7.715,7.35,7.56,5803.0,155.0,7.615397
2024-09-06 04:00:00+00:00,7.38,7.41,7.19,7.34,4556.0,101.0,7.338536
2024-09-09 04:00:00+00:00,7.77,7.77,7.35,7.35,11321.0,475.0,7.452436
2024-09-10 04:00:00+00:00,7.275,7.32,7.11,7.11,6330.0,110.0,7.192291
2024-09-11 04:00:00+00:00,7.255,7.255,6.905,6.99,9711.0,231.0,7.001841
2024-09-12 04:00:00+00:00,7.03,7.08,6.71,6.99,16808.0,308.0,6.984738
2024-09-13 04:00:00+00:00,7.17,7.26,7.12,7.2,12159.0,221.0,7.21585
2024-09-16 04:00:00+00:00,7.045,7.045,6.68,6.88,32928.0,372.0,6.857983
2024-09-17 04:00:00+00:00,6.81,6.84,6.53,6.63,21700.0,342.0,6.663398
2024-09-18 04:00:00+00:00,6.6,6.865,6.51,6.61,10801.0,280.0,6.626684
2024-09-19 04:00:00+00:00,7.045,7.335,6.89,6.92,35128.0,1655.0,7.029701
2024-09-20 04:00:00+00:00,6.8,6.81,6.31,6.38,72860.0,301.0,6.523684
2024-09-23 04:00:00+00:00,6.18,6.3,5.73,5.865,10997.0,216.0,5.952748
2024-09-24 04:00:00+00:00,5.805,5.81,5.53,5.58,16104.0,283.0,5.636099
2024-09-25 04:00:00+00:00,5.44,5.54,5.21,5.24,24911.0,483.0,5.316401
2024-09-26 04:00:00+00:00,5.2,5.51,5.19,5.24,29599.0,458.0,5.395354
2024-09-27 04:00:00+00:00,5.285,5.285,5.15,5.23,17354.0,292.0,5.229864
2024-09-30 04:00:00+00:00,5.19,5.21,4.8,4.89,24887.0,403.0,4.965942
2024-10-01 04:00:00+00:00,4.8,4.855,4.66,4.73,12654.0,220.0,4.761968
2024-10-02 04:00:00+00:00,4.55,4.81,4.55,4.72,57338.0,420.0,4.724492
2024-10-03 04:00:00+00:00,4.76,4.775,4.58,4.59,14588.0,302.0,4.647004
2024-10-04 04:00:00+00:00,4.62,4.71,4.53,4.625,10591.0,190.0,4.615238
2024-10-07 04:00:00+00:00,4.57,4.57,4.42,4.47,10139.0,312.0,4.502487
2024-10-08 04:00:00+00:00,4.49,4.65,4.49,4.62,15820.0,275.0,4.600176
2024-10-09 04:00:00+00:00,4.57,4.665,4.49,4.5,12557.0,270.0,4.610396
2024-10-10 04:00:00+00:00,4.41,4.62,4.41,4.545,11542.0,215.0,4.547672
2024-10-11 04:00:00+00:00,4.55,5.25,4.55,5.24,24201.0,331.0,4.902716
2024-10-14 04:00:00+00:00,5.06,5.67,5.06,5.61,13236.0,206.0,5.43927
2024-10-15 04:00:00+00:00,5.635,5.75,5.39,5.4,13016.0,290.0,5.483855
2024-10-16 04:00:00+00:00,5.415,5.81,5.415,5.54,11543.0,213.0,5.63587
2024-10-17 04:00:00+00:00,5.72,5.78,5.45,5.66,11599.0,176.0,5.61325
2024-10-18 04:00:00+00:00,5.65,5.72,5.52,5.65,3873.0,154.0,5.635909
2024-10-21 04:00:00+00:00,5.6,5.6,5.18,5.2,11698.0,219.0,5.306214
