timestamp,open,high,low,close,volume,trade_count,vwap
2025-10-06 13:30:00+00:00,5.135,5.135,5.05,5.08,4450.0,6.0,5.060618
2025-10-06 13:33:00+00:00,5.085,5.085,5.085,5.085,260.0,1.0,5.085
2025-10-06 13:44:00+00:00,4.975,4.975,4.975,4.975,120.0,1.0,4.975
2025-10-06 14:01:00+00:00,5.045,5.045,5.045,5.045,140.0,1.0,5.045
2025-10-06 14:06:00+00:00,4.95,4.95,4.95,4.95,100.0,1.0,4.95
2025-10-06 15:06:00+00:00,5.08,5.08,5.08,5.08,200.0,2.0,5.08
2025-10-06 15:34:00+00:00,5.33,5.33,5.33,5.33,249.0,5.0,5.33
2025-10-06 15:38:00+00:00,5.4,5.4,5.4,5.4,100.0,1.0,5.4
2025-10-06 16:05:00+00:00,5.275,5.275,5.275,5.275,210.0,1.0,5.275
2025-10-06 16:40:00+00:00,5.03,5.03,5.03,5.03,100.0,1.0,5.03
2025-10-06 16:48:00+00:00,4.98,4.98,4.98,4.98,100.0,1.0,4.98
2025-10-06 17:18:00+00:00,4.92,4.92,4.92,4.92,100.0,1.0,4.92
2025-10-06 17:30:00+00:00,4.96,4.96,4.96,4.96,100.0,1.0,4.96
2025-10-06 17:51:00+00:00,4.995,5.0,4.995,5.0,232.0,3.0,4.9975
2025-10-06 17:52:00+00:00,5.04,5.04,5.04,5.04,100.0,1.0,5.04
2025-10-06 19:51:00+00:00,4.88,4.88,4.88,4.88,240.0,2.0,4.88
2025-10-06 19:56:00+00:00,4.865,4.865,4.865,4.865,151.0,2.0,4.865
2025-10-06 19:58:00+00:00,4.875,4.875,4.875,4.875,103.0,1.0,4.875
2025-10-07 14:15:00+00:00,4.98,4.98,4.98,4.98,100.0,1.0,4.98
2025-10-07 14:16:00+00:00,5.05,5.05,5.05,5.05,100.0,1.0,5.05
2025-10-07 14:18:00+00:00,5.055,5.055,5.055,5.055,119.0,2.0,5.055
2025-10-07 14:29:00+00:00,4.94,4.94,4.94,4.94,119.0,2.0,4.94
2025-10-07 14:36:00+00:00,4.92,4.92,4.92,4.92,100.0,1.0,4.92
2025-10-07 14:37:00+00:00,4.88,4.88,4.88,4.88,123.0,2.0,4.88
2025-10-07 14:38:00+00:00,4.8,4.8,4.8,4.8,100.0,1.0,4.8
2025-10-07 15:08:00+00:00,4.83,4.83,4.83,4.83,100.0,1.0,4.83
2025-10-07 15:10:00+00:00,4.81,4.81,4.69,4.69,200.0,2.0,4.75
2025-10-07 15:11:00+00:00,4.66,4.66,4.66,4.66,100.0,1.0,4.66
2025-10-07 15:15:00+00:00,4.685,4.685,4.685,4.685,100.0,1.0,4.685
2025-10-07 15:32:00+00:00,4.7,4.7,4.7,4.7,100.0,1.0,4.7
2025-10-07 15:39:00+00:00,4.66,4.66,4.66,4.66,100.0,1.0,4.66
2025-10-07 16:19:00+00:00,4.63,4.63,4.63,4.63,100.0,1.0,4.63
2025-10-07 16:39:00+00:00,4.655,4.655,4.655,4.655,110.0,1.0,4.655
2025-10-07 17:34:00+00:00,4.66,4.66,4.66,4.66,100.0,1.0,4.66
2025-10-07 18:35:00+00:00,4.585,4.585,4.585,4.585,101.0,1.0,4.585
2025-10-07 19:10:00+00:00,4.555,4.555,4.555,4.555,150.0,2.0,4.555
2025-10-07 19:36:00+00:00,4.485,4.49,4.485,4.49,304.0,2.0,4.487204
2025-10-07 19:53:00+00:00,4.415,4.415,4.415,4.415,127.0,2.0,4.415
2025-10-07 19:59:00+00:00,4.47,4.47,4.47,4.47,470.0,3.0,4.47
2025-10-08 14:09:00+00:00,4.42,4.42,4.42,4.42,100.0,1.0,4.42
2025-10-08 14:20:00+00:00,4.42,4.42,4.42,4.42,100.0,1.0,4.42
2025-10-08 15:47:00+00:00,4.45,4.45,4.45,4.45,200.0,2.0,4.45
2025-10-08 16:00:00+00:00,4.315,4.315,4.315,4.315,110.0,1.0,4.315
2025-10-08 19:45:00+00:00,4.165,4.165,4.165,4.165,270.0,1.0,4.165
2025-10-08 19:57:00+00:00,4.165,4.165,4.165,4.165,105.0,1.0,4.165
2025-10-09 13:45:00+00:00,3.93,3.93,3.93,3.93,100.0,1.0,3.93
2025-10-09 14:01:00+00:00,3.87,3.87,3.87,3.87,140.0,1.0,3.87
2025-10-09 14:08:00+00:00,3.84,3.84,3.84,3.84,107.0,2.0,3.84
2025-10-09 14:34:00+00:00,3.86,3.86,3.86,3.86,200.0,2.0,3.86
2025-10-09 15:00:00+00:00,3.855,3.855,3.855,3.855,200.0,1.0,3.855
2025-10-09 15:23:00+00:00,3.85,3.85,3.85,3.85,100.0,1.0,3.85
2025-10-09 15:29:00+00:00,3.805,3.805,3.805,3.805,210.0,1.0,3.805
2025-10-09 15:58:00+00:00,3.77,3.77,3.77,3.77,100.0,1.0,3.77
2025-10-09 16:19:00+00:00,3.79,3.79,3.79,3.79,100.0,1.0,3.79
2025-10-09 16:53:00+00:00,3.77,3.77,3.77,3.77,400.0,3.0,3.77
2025-10-09 16:59:00+00:00,3.76,3.76,3.76,3.76,200.0,1.0,3.76
2025-10-09 17:00:00+00:00,3.725,3.725,3.725,3.725,200.0,1.0,3.725
2025-10-09 17:01:00+00:00,3.725,3.725,3.725,3.725,100.0,1.0,3.725
2025-10-09 17:08:00+00:00,3.74,3.74,3.74,3.74,100.0,1.0,3.74
2025-10-09 18:09:00+00:00,3.795,3.795,3.795,3.795,100.0,1.0,3.795
2025-10-09 19:11:00+00:00,3.835,3.84,3.835,3.84,226.0,3.0,3.8375
2025-10-09 19:51:00+00:00,3.995,3.995,3.995,3.995,100.0,1.0,3.995
2025-10-09 19:54:00+00:00,3.985,3.985,3.985,3.985,100.0,1.0,3.985
2025-10-09 19:56:00+00:00,3.92,3.935,3.92,3.935,490.0,2.0,3.931939
2025-10-09 19:58:00+00:00,3.965,3.965,3.965,3.965,125.0,3.0,3.965
2025-10-10 13:43:00+00:00,3.84,3.84,3.84,3.84,100.0,1.0,3.84
2025-10-10 14:12:00+00:00,4.02,4.02,4.02,4.02,102.0,3.0,4.02
2025-10-10 15:09:00+00:00,3.835,3.835,3.835,3.835,100.0,1.0,3.835
2025-10-10 15:57:00+00:00,3.875,3.875,3.875,3.875,100.0,1.0,3.875
2025-10-10 16:47:00+00:00,3.815,3.815,3.815,3.815,100.0,1.0,3.815
2025-10-10 17:05:00+00:00,3.8,3.8,3.8,3.8,400.0,2.0,3.8
2025-10-10 17:10:00+00:00,3.77,3.78,3.77,3.77,300.0,3.0,3.773333
2025-10-10 17:50:00+00:00,3.825,3.825,3.825,3.825,100.0,1.0,3.825
2025-10-10 18:55:00+00:00,3.785,3.785,3.785,3.785,100.0,1.0,3.785
2025-10-10 18:58:00+00:00,3.785,3.785,3.785,3.785,200.0,2.0,3.785
2025-10-10 19:15:00+00:00,3.795,3.795,3.795,3.795,200.0,1.0,3.795
2025-10-10 19:29:00+00:00,3.775,3.775,3.775,3.775,100.0,1.0,3.775
2025-10-10 19:57:00+00:00,3.745,3.745,3.745,3.745,200.0,1.0,3.745
2025-10-13 12:08:00+00:00,3.64,3.64,3.64,3.64,1000.0,2.0,3.64
2025-10-13 13:47:00+00:00,3.515,3.515,3.515,3.515,100.0,1.0,3.515
2025-10-13 14:12:00+00:00,3.61,3.61,3.61,3.61,151.0,2.0,3.61
2025-10-13 14:18:00+00:00,3.68,3.68,3.68,3.68,100.0,1.0,3.68
2025-10-13 14:40:00+00:00,3.84,3.84,3.84,3.84,200.0,3.0,3.84
2025-10-13 15:12:00+00:00,3.855,3.855,3.855,3.855,100.0,1.0,3.855
2025-10-13 17:02:00+00:00,3.88,3.88,3.88,3.88,100.0,1.0,3.88
2025-10-13 17:47:00+00:00,3.85,3.85,3.85,3.85,100.0,1.0,3.85
2025-10-13 19:44:00+00:00,3.94,3.94,3.94,3.94,100.0,1.0,3.94
2025-10-13 19:58:00+00:00,3.885,3.885,3.885,3.885,115.0,1.0,3.885
2025-10-13 19:59:00+00:00,3.895,3.895,3.895,3.895,437.0,7.0,3.895
2025-10-14 15:50:00+00:00,4.21,4.215,4.21,4.215,200.0,2.0,4.2125
2025-10-14 16:08:00+00:00,4.17,4.17,4.17,4.17,500.0,3.0,4.17
2025-10-14 16:11:00+00:00,4.15,4.15,4.15,4.15,100.0,1.0,4.15
2025-10-14 16:48:00+00:00,4.245,4.245,4.245,4.245,200.0,3.0,4.245
2025-10-14 17:18:00+00:00,4.385,4.435,4.385,4.435,606.0,4.0,4.409182
2025-10-14 17:28:00+00:00,4.495,4.495,4.495,4.495,150.0,2.0,4.495
2025-10-14 17:37:00+00:00,4.645,4.645,4.645,4.645,100.0,1.0,4.645
2025-10-14 17:46:00+00:00,4.63,4.63,4.63,4.63,100.0,1.0,4.63
2025-10-14 17:52:00+00:00,4.545,4.545,4.545,4.545,100.0,1.0,4.545
2025-10-14 17:55:00+00:00,4.58,4.58,4.58,4.58,1200.0,3.0,4.58
2025-10-14 18:28:00+00:00,4.66,4.66,4.66,4.66,100.0,1.0,4.66
2025-10-14 19:01:00+00:00,4.45,4.45,4.45,4.45,100.0,1.0,4.45
2025-10-14 19:15:00+00:00,4.48,4.48,4.48,4.48,128.0,2.0,4.48
2025-10-14 19:16:00+00:00,4.51,4.51,4.51,4.51,100.0,1.0,4.51
