timestamp,open,high,low,close,volume,trade_count,vwap
2025-10-23 18:19:00+00:00,60.0,60.0,60.0,60.0,150.0,1.0,60.0
2025-10-23 18:21:00+00:00,59.6,59.6,59.6,59.6,4692.0,3.0,59.6
2025-10-23 18:39:00+00:00,61.75,61.75,61.75,61.75,800.0,8.0,61.75
2025-10-23 18:49:00+00:00,60.59,60.59,60.59,60.59,100.0,1.0,60.59
2025-10-24 16:36:00+00:00,58.67,58.67,58.67,58.67,102.0,2.0,58.67
2025-10-24 17:21:00+00:00,60.11,60.11,60.11,60.11,100.0,1.0,60.11
2025-10-24 17:28:00+00:00,60.13,60.13,60.13,60.13,100.0,1.0,60.13
2025-10-24 18:04:00+00:00,60.24,60.24,60.24,60.24,100.0,1.0,60.24
2025-10-24 19:23:00+00:00,60.26,60.26,60.26,60.26,100.0,1.0,60.26
2025-10-27 15:29:00+00:00,56.51,56.51,56.51,56.51,113.0,2.0,56.51
2025-10-27 15:40:00+00:00,57.15,57.15,57.15,57.15,100.0,1.0,57.15
2025-10-27 16:34:00+00:00,58.16,58.16,58.16,58.16,150.0,2.0,58.16
2025-10-27 17:09:00+00:00,57.55,57.55,57.55,57.55,100.0,1.0,57.55
2025-10-27 17:12:00+00:00,57.4,57.4,57.4,57.4,254.0,3.0,57.4
2025-10-27 17:13:00+00:00,57.1,57.1,57.1,57.1,100.0,1.0,57.1
2025-10-27 17:27:00+00:00,53.6,53.6,53.6,53.6,150.0,2.0,53.6
2025-10-27 17:40:00+00:00,53.18,53.18,53.18,53.18,220.0,3.0,53.18
2025-10-27 18:23:00+00:00,50.94,50.94,50.94,50.94,100.0,1.0,50.94
2025-10-27 18:34:00+00:00,50.5,50.5,50.5,50.5,100.0,1.0,50.5
2025-10-27 19:41:00+00:00,49.99,49.99,49.99,49.99,100.0,1.0,49.99
2025-10-28 14:02:00+00:00,46.87,47.09,46.87,47.09,250.0,3.0,46.98
2025-10-28 14:03:00+00:00,46.6,46.6,46.6,46.6,121.0,2.0,46.6
2025-10-28 14:22:00+00:00,44.01,44.01,44.01,44.01,104.0,2.0,44.01
2025-10-28 14:26:00+00:00,42.8,42.8,42.8,42.8,240.0,4.0,42.8
2025-10-28 15:01:00+00:00,40.0,40.0,40.0,40.0,125.0,3.0,40.0
2025-10-28 16:21:00+00:00,39.18,39.18,39.18,39.18,100.0,1.0,39.18
2025-10-28 18:28:00+00:00,38.01,38.01,38.01,38.01,500.0,1.0,38.01
2025-10-28 18:45:00+00:00,37.505,37.505,37.505,37.505,110.0,2.0,37.505
2025-10-28 19:21:00+00:00,40.47,40.47,40.47,40.47,101.0,2.0,40.47
2025-10-28 19:28:00+00:00,40.04,40.04,40.04,40.04,101.0,2.0,40.04
2025-10-28 19:45:00+00:00,40.18,40.18,40.18,40.18,135.0,4.0,40.18
2025-10-29 18:47:00+00:00,47.75,47.75,47.75,47.75,140.0,2.0,47.75
2025-10-29 19:02:00+00:00,48.41,48.41,48.41,48.41,100.0,1.0,48.41
