symbol,entry_date,exit_date,entry_price,exit_price,quantity,pnl_dollars,pnl_percent,holding_days
TWG,2024-06-12 04:00:00+00:00,2024-06-13 04:00:00+00:00,1.03,1.0828,970.0,51.21599999999996,5.126213592233006,1
TWG,2024-07-29 04:00:00+00:00,2024-08-01 04:00:00+00:00,0.8454,0.8962142857142857,1182.0,60.0624857142857,6.010679644462467,3
TWG,2024-08-29 04:00:00+00:00,2024-09-04 04:00:00+00:00,0.81,0.8633714285714286,1234.0,65.86034285714278,6.5890652557319145,6
TWG,2024-09-06 04:00:00+00:00,2024-09-11 04:00:00+00:00,1.07,1.0043142857142857,934.0,-61.3504571428572,-6.1388518024032095,5
TWG,2024-09-20 04:00:00+00:00,2024-09-20 04:00:00+00:00,1.64,1.4757142857142855,609.0,-100.05000000000005,-10.017421602787461,0
TWG,2024-10-08 04:00:00+00:00,2024-10-11 04:00:00+00:00,2.16,2.675,462.0,237.92999999999986,23.842592592592577,3
TWG,2024-10-23 04:00:00+00:00,2024-10-24 04:00:00+00:00,9.915,13.107857142857142,100.0,319.28571428571433,32.202290901231905,1
TWG,2024-12-31 05:00:00+00:00,2025-01-08 05:00:00+00:00,0.271,0.23611428571428572,3690.0,-128.72828571428576,-12.872957301001586,8
TWG,2025-02-19 05:00:00+00:00,2025-02-19 05:00:00+00:00,0.235,0.2013285714285714,4255.0,-143.2719285714286,-14.32826747720365,0
TWG,2025-03-28 04:00:00+00:00,2025-03-28 04:00:00+00:00,0.2798,0.2653142857142857,3573.0,-51.75745714285708,-5.177167364443984,0
TWG,2025-04-24 04:00:00+00:00,2025-05-09 04:00:00+00:00,0.1466,0.16954285714285716,6821.0,156.49322857142866,15.649970765932572,15
TWG,2025-05-13 04:00:00+00:00,2025-05-27 04:00:00+00:00,0.1742,0.14527142857142855,5740.0,-166.05000000000007,-16.60652780055766,14
TWG,2025-07-11 04:00:00+00:00,2025-07-15 04:00:00+00:00,0.1459,0.13437142857142856,6854.0,-79.01682857142868,-7.901693919514355,4
TWG,2025-07-22 04:00:00+00:00,2025-07-25 04:00:00+00:00,6.1,7.089242857142857,163.0,161.24658571428571,16.217096018735365,3
TWG,2025-07-29 04:00:00+00:00,2025-07-30 04:00:00+00:00,7.45,9.0222,134.0,210.67479999999995,21.103355704697982,1
TWG,2025-09-22 04:00:00+00:00,2025-10-01 04:00:00+00:00,6.07,6.672857142857143,164.0,98.86857142857134,9.9317486467404,9
TWG,2025-10-03 04:00:00+00:00,2025-10-09 04:00:00+00:00,7.34,6.798571428571429,136.0,-73.63428571428565,-7.376411054885162,6
TWG,2025-12-03 05:00:00+00:00,2025-12-08 05:00:00+00:00,5.7,19.35,175.0,2388.7500000000005,239.47368421052633,5
