timestamp,open,high,low,close,volume,trade_count,vwap
2025-10-13 13:45:00+00:00,8.71,8.71,8.71,8.71,100.0,1.0,8.71
2025-10-13 13:52:00+00:00,8.38,8.38,8.38,8.38,200.0,1.0,8.38
2025-10-13 16:56:00+00:00,7.96,7.96,7.96,7.96,100.0,1.0,7.96
2025-10-14 13:34:00+00:00,7.51,7.51,7.51,7.51,100.0,1.0,7.51
2025-10-14 15:15:00+00:00,7.84,7.84,7.84,7.84,100.0,1.0,7.84
2025-10-14 15:45:00+00:00,7.89,7.89,7.89,7.89,152.0,2.0,7.89
2025-10-14 15:48:00+00:00,7.95,7.95,7.95,7.95,100.0,1.0,7.95
2025-10-14 17:09:00+00:00,8.08,8.08,8.08,8.08,100.0,1.0,8.08
2025-10-16 13:30:00+00:00,8.23,8.23,8.23,8.23,100.0,1.0,8.23
2025-10-16 19:59:00+00:00,8.51,8.51,8.51,8.51,150.0,3.0,8.51
2025-10-20 15:32:00+00:00,7.42,7.42,7.31,7.31,200.0,2.0,7.365
2025-10-27 15:48:00+00:00,7.48,7.48,7.48,7.48,100.0,1.0,7.48
2025-10-27 18:23:00+00:00,7.4,7.4,7.4,7.4,100.0,1.0,7.4
2025-10-27 19:03:00+00:00,7.48,7.48,7.48,7.48,300.0,3.0,7.48
2025-10-28 13:35:00+00:00,7.25,7.25,7.25,7.25,100.0,1.0,7.25
2025-10-28 13:48:00+00:00,7.58,7.58,7.58,7.58,100.0,1.0,7.58
2025-10-28 13:54:00+00:00,7.305,7.305,7.305,7.305,200.0,1.0,7.305
2025-10-28 14:08:00+00:00,7.295,7.295,7.23,7.295,300.0,3.0,7.273333
2025-10-29 14:08:00+00:00,6.03,6.03,6.03,6.03,200.0,2.0,6.03
2025-10-29 14:14:00+00:00,6.17,6.17,6.17,6.17,200.0,2.0,6.17
2025-10-29 14:15:00+00:00,6.02,6.02,6.02,6.02,200.0,1.0,6.02
2025-10-29 14:23:00+00:00,5.83,5.83,5.83,5.83,100.0,1.0,5.83
2025-10-29 14:32:00+00:00,6.06,6.06,6.06,6.06,200.0,2.0,6.06
