symbol,entry_date,exit_date,entry_price,exit_price,quantity,pnl_dollars,pnl_percent,holding_days
ENVB,2023-02-01 05:00:00+00:00,2023-02-06 05:00:00+00:00,2.9,2.247142857142857,344.0,-224.5828571428572,-22.512315270935968,5
ENVB,2023-03-01 05:00:00+00:00,2023-03-07 05:00:00+00:00,2.09,1.967142857142857,478.0,-58.72571428571425,-5.878332194121665,6
ENVB,2023-03-09 05:00:00+00:00,2023-03-10 05:00:00+00:00,1.95,1.897142857142857,512.0,-27.062857142857183,-2.7106227106227148,1
ENVB,2023-04-11 04:00:00+00:00,2023-04-12 04:00:00+00:00,1.78,1.64,561.0,-78.54000000000006,-7.8651685393258495,1
ENVB,2023-04-14 04:00:00+00:00,2023-04-14 04:00:00+00:00,1.41,1.6557142857142857,709.0,174.21142857142863,17.42654508611956,0
ENVB,2023-04-20 04:00:00+00:00,2023-05-18 04:00:00+00:00,1.78,2.1164285714285715,561.0,188.73642857142863,18.900481540930983,28
ENVB,2023-05-25 04:00:00+00:00,2023-06-26 04:00:00+00:00,4.16,3.45,240.0,-170.39999999999998,-17.06730769230769,32
ENVB,2023-08-08 04:00:00+00:00,2023-09-05 04:00:00+00:00,2.56,2.1350000000000002,390.0,-165.74999999999994,-16.601562499999993,28
ENVB,2023-09-08 04:00:00+00:00,2023-09-11 04:00:00+00:00,2.22,2.306428571428572,450.0,38.89285714285728,3.893178893178907,3
ENVB,2023-09-13 04:00:00+00:00,2023-09-13 04:00:00+00:00,2.49,2.602857142857143,401.0,45.25571428571434,4.532415375788874,0
ENVB,2023-10-04 04:00:00+00:00,2023-10-06 04:00:00+00:00,2.59,2.346428571428571,386.0,-94.0185714285715,-9.404302261445126,2
ENVB,2023-12-05 05:00:00+00:00,2023-12-06 05:00:00+00:00,1.47,1.5042857142857142,680.0,23.314285714285692,2.3323615160349833,1
ENVB,2023-12-11 05:00:00+00:00,2023-12-12 05:00:00+00:00,1.59,1.4878571428571428,628.0,-64.14571428571439,-6.4240790655885105,1
ENVB,2023-12-29 05:00:00+00:00,2024-01-19 05:00:00+00:00,1.25,1.0964285714285715,800.0,-122.85714285714278,-12.285714285714278,21
ENVB,2024-02-23 05:00:00+00:00,2024-02-23 05:00:00+00:00,0.9566,1.0381714285714285,1045.0,85.2421428571428,8.527224395926043,0
ENVB,2024-03-01 05:00:00+00:00,2024-03-12 04:00:00+00:00,1.64,1.229842857142857,609.0,-249.78570000000002,-25.009581881533105,10
ENVB,2024-05-01 04:00:00+00:00,2024-05-03 04:00:00+00:00,0.92,0.9794714285714287,1086.0,64.58597142857148,6.46428571428572,2
ENVB,2024-07-31 04:00:00+00:00,2024-08-30 04:00:00+00:00,0.52,0.523,1923.0,5.7690000000000055,0.5769230769230774,30
ENVB,2024-10-17 04:00:00+00:00,2024-10-17 04:00:00+00:00,0.455,0.4199428571428571,2197.0,-77.02054285714294,-7.704866562009428,0
ENVB,2024-10-21 04:00:00+00:00,2024-10-21 04:00:00+00:00,0.4892,0.5322,2044.0,87.89199999999997,8.789860997547011,0
ENVB,2024-10-23 04:00:00+00:00,2024-10-23 04:00:00+00:00,0.501,0.5474857142857144,1996.0,92.78548571428584,9.278585685771327,0
ENVB,2024-12-10 05:00:00+00:00,2024-12-19 05:00:00+00:00,0.368,0.3421571428571428,2717.0,-70.21504285714292,-7.022515527950317,9
ENVB,2025-01-03 05:00:00+00:00,2025-01-03 05:00:00+00:00,0.391,0.4229857142857143,2557.0,81.78747142857142,8.180489587139203,0
ENVB,2025-01-07 05:00:00+00:00,2025-01-07 05:00:00+00:00,0.38,0.42082857142857144,2631.0,107.41997142857144,10.744360902255641,0
ENVB,2025-01-30 05:00:00+00:00,2025-01-31 05:00:00+00:00,4.155,3.5425000000000004,240.0,-146.99999999999994,-14.741275571600475,1
ENVB,2025-02-27 05:00:00+00:00,2025-02-28 05:00:00+00:00,2.225,2.9178571428571427,449.0,311.09285714285704,31.139646869983938,1
ENVB,2025-04-22 04:00:00+00:00,2025-04-24 04:00:00+00:00,1.24,1.2935714285714286,806.0,43.17857142857145,4.320276497695855,2
ENVB,2025-04-28 04:00:00+00:00,2025-04-30 04:00:00+00:00,1.35,1.31,740.0,-29.600000000000026,-2.9629629629629655,2
ENVB,2025-05-19 04:00:00+00:00,2025-05-19 04:00:00+00:00,1.24,1.1907142857142856,806.0,-39.724285714285784,-3.9746543778801913,0
ENVB,2025-07-10 04:00:00+00:00,2025-07-15 04:00:00+00:00,1.33,1.270714285714286,751.0,-44.52357142857134,-4.4575725026852755,5
ENVB,2025-07-22 04:00:00+00:00,2025-07-23 04:00:00+00:00,1.42,1.352142857142857,704.0,-47.77142857142856,-4.778672032193158,1
ENVB,2025-08-21 04:00:00+00:00,2025-08-25 04:00:00+00:00,1.16,1.2028571428571428,862.0,36.9428571428572,3.694581280788184,4
ENVB,2025-08-27 04:00:00+00:00,2025-08-28 04:00:00+00:00,1.43,1.3714285714285714,699.0,-40.94142857142852,-4.095904095904091,1
ENVB,2025-10-03 04:00:00+00:00,2025-10-15 04:00:00+00:00,0.71,0.8302857142857143,1408.0,169.36228571428578,16.941649899396385,12
ENVB,2025-10-29 04:00:00+00:00,2025-10-31 04:00:00+00:00,6.91,5.844714285714286,144.0,-153.40114285714287,-15.416580525118876,2
ENVB,2025-12-09 05:00:00+00:00,2025-12-09 05:00:00+00:00,6.3,6.027142857142857,158.0,-43.11142857142862,-4.331065759637193,0
