symbol,entry_date,exit_date,entry_price,exit_price,quantity,pnl_dollars,pnl_percent,holding_days
AMCI,2023-03-15 04:00:00+00:00,2023-03-31 04:00:00+00:00,10.15,10.237142857142857,98.0,8.539999999999917,0.8585503166783871,16
AMCI,2023-04-19 04:00:00+00:00,2023-05-16 04:00:00+00:00,10.15,10.195714285714287,98.0,4.480000000000054,0.4503870513722784,27
AMCI,2023-05-18 04:00:00+00:00,2023-05-19 04:00:00+00:00,10.15,10.192857142857143,98.0,4.199999999999985,0.4222378606615044,1
AMCI,2023-05-23 04:00:00+00:00,2023-05-25 04:00:00+00:00,10.15,10.22,98.0,6.860000000000028,0.6896551724137958,2
AMCI,2023-06-01 04:00:00+00:00,2023-06-27 04:00:00+00:00,10.15,10.33,98.0,17.639999999999972,1.773399014778322,26
AMCI,2023-06-29 04:00:00+00:00,2023-07-31 04:00:00+00:00,10.63,10.63,94.0,0.0,0.0,32
AMCI,2023-08-16 04:00:00+00:00,2023-09-08 04:00:00+00:00,10.48,10.524285714285714,95.0,4.207142857142792,0.4225736095965038,23
AMCI,2023-09-12 04:00:00+00:00,2023-10-12 04:00:00+00:00,10.57,10.57,94.0,0.0,0.0,30
AMCI,2023-10-18 04:00:00+00:00,2023-10-27 04:00:00+00:00,10.7,10.68142857142857,93.0,-1.7271428571428675,-0.1735647530040064,9
AMCI,2023-11-06 05:00:00+00:00,2023-11-28 05:00:00+00:00,10.61,10.641428571428571,94.0,2.9542857142857706,0.2962165073380964,22
AMCI,2023-11-30 05:00:00+00:00,2023-12-06 05:00:00+00:00,10.71,10.697857142857144,93.0,-1.129285714285702,-0.113378684807255,6
AMCI,2023-12-08 05:00:00+00:00,2024-01-08 05:00:00+00:00,10.68,10.68,93.0,0.0,0.0,31
AMCI,2024-02-08 05:00:00+00:00,2024-03-11 04:00:00+00:00,10.84,10.82,92.0,-1.8399999999999608,-0.18450184501844624,31
AMCI,2024-05-16 04:00:00+00:00,2024-06-17 04:00:00+00:00,11.02,11.02,90.0,0.0,0.0,32
AMCI,2024-07-03 04:00:00+00:00,2024-07-16 04:00:00+00:00,11.04,11.042857142857143,90.0,0.2571428571429202,0.025879917184271354,13
AMCI,2024-07-18 04:00:00+00:00,2024-07-30 04:00:00+00:00,11.05,11.054285714285715,90.0,0.38571428571430033,0.03878474466709907,12
AMCI,2024-08-01 04:00:00+00:00,2024-09-03 04:00:00+00:00,11.1,11.1,90.0,0.0,0.0,33
AMCI,2024-09-12 04:00:00+00:00,2024-10-14 04:00:00+00:00,11.13,11.13,89.0,0.0,0.0,32
AMCI,2024-12-05 05:00:00+00:00,2025-01-06 05:00:00+00:00,11.3,11.3,88.0,0.0,0.0,32
AMCI,2025-01-28 05:00:00+00:00,2025-02-27 05:00:00+00:00,11.4,11.4,87.0,0.0,0.0,30
AMCI,2025-09-02 04:00:00+00:00,2025-09-03 04:00:00+00:00,12.105,12.205714285714286,82.0,8.25857142857145,0.8320056647194216,1
AMCI,2025-09-05 04:00:00+00:00,2025-09-11 04:00:00+00:00,12.5,12.657142857142857,80.0,12.571428571428527,1.2571428571428527,6
AMCI,2025-09-19 04:00:00+00:00,2025-09-19 04:00:00+00:00,22.17,23.234285714285715,45.0,47.892857142857096,4.800567046845797,0
AMCI,2025-10-10 04:00:00+00:00,2025-10-21 04:00:00+00:00,14.5,12.340714285714284,68.0,-146.83142857142866,-14.891625615763557,11
AMCI,2025-11-19 05:00:00+00:00,2025-12-01 05:00:00+00:00,7.22,7.782857142857142,138.0,77.67428571428563,7.795805302730503,12
AMCI,2025-12-03 05:00:00+00:00,2025-12-05 05:00:00+00:00,8.185,8.317857142857143,122.0,16.208571428571393,1.6231782878087055,2
AMCI,2025-12-09 05:00:00+00:00,2025-12-09 05:00:00+00:00,10.14,9.94357142857143,98.0,-19.249999999999975,-1.9371653987038575,0
