symbol,entry_date,exit_date,entry_price,exit_price,quantity,pnl_dollars,pnl_percent,holding_days
ATHA,2025-11-05 05:00:00+00:00,2025-11-07 05:00:00+00:00,4.22,4.226071428571429,23696.0,143.8685714285909,0.14387271496278184,2
ATHA,2025-11-11 05:00:00+00:00,2025-11-13 05:00:00+00:00,4.53,4.756500000000001,22106.0,5007.009000000013,5.000000000000012,2
