symbol,entry_date,exit_date,entry_price,exit_price,quantity,pnl_dollars,pnl_percent,holding_days
BTTC,2023-01-27 05:00:00+00:00,2023-01-30 05:00:00+00:00,1.02,0.8993142857142857,980.0,-118.272,-11.831932773109244,3
BTTC,2023-02-21 05:00:00+00:00,2023-02-22 05:00:00+00:00,0.99,0.7580285714285715,1010.0,-234.29114285714277,-23.431457431457424,1
BTTC,2023-04-11 04:00:00+00:00,2023-04-12 04:00:00+00:00,0.7326,0.7593714285714286,1365.0,36.54299999999998,3.654303654303652,1
BTTC,2023-04-18 04:00:00+00:00,2023-05-02 04:00:00+00:00,0.7326,0.7618571428571429,1365.0,39.93600000000002,3.9936039936039953,14
BTTC,2023-05-09 04:00:00+00:00,2023-05-10 04:00:00+00:00,0.76,0.7788857142857143,1315.0,24.834714285714284,2.484962406015037,1
BTTC,2023-05-24 04:00:00+00:00,2023-05-25 04:00:00+00:00,0.7773,0.7458857142857143,1286.0,-40.39877142857144,-4.041462204333684,1
BTTC,2023-06-12 04:00:00+00:00,2023-06-23 04:00:00+00:00,0.77,0.7351571428571428,1298.0,-45.226028571428614,-4.5250463821892435,11
BTTC,2023-08-02 04:00:00+00:00,2023-08-16 04:00:00+00:00,0.591,0.5441428571428572,1692.0,-79.28228571428565,-7.928450568044471,14
BTTC,2023-09-19 04:00:00+00:00,2023-09-21 04:00:00+00:00,0.492,0.47114285714285714,2032.0,-42.381714285714274,-4.239256678281068,2
BTTC,2023-10-17 04:00:00+00:00,2023-10-17 04:00:00+00:00,0.435,0.42242857142857143,2298.0,-28.889142857142847,-2.889983579638751,0
BTTC,2023-10-19 04:00:00+00:00,2023-10-20 04:00:00+00:00,0.445,0.4217142857142857,2247.0,-52.32300000000003,-5.232744783306583,1
BTTC,2023-12-28 05:00:00+00:00,2023-12-29 05:00:00+00:00,0.3301,0.35545714285714286,3029.0,76.80678571428571,7.681654909767602,1
BTTC,2024-01-03 05:00:00+00:00,2024-01-03 05:00:00+00:00,0.434,0.40134285714285717,2304.0,-75.24205714285708,-7.524687294272542,0
BTTC,2024-01-09 05:00:00+00:00,2024-01-10 05:00:00+00:00,7.54,7.496957142857143,132.0,-5.681657142857116,-0.5708601743084475,1
BTTC,2024-02-02 05:00:00+00:00,2024-02-05 05:00:00+00:00,6.6,6.102857142857142,151.0,-75.06857142857146,-7.532467532467536,3
BTTC,2024-02-20 05:00:00+00:00,2024-03-15 04:00:00+00:00,7.47,8.4,133.0,123.69000000000008,12.449799196787158,23
BTTC,2024-04-16 04:00:00+00:00,2024-05-16 04:00:00+00:00,7.25,7.45,137.0,27.400000000000023,2.758620689655175,30
BTTC,2024-06-24 04:00:00+00:00,2024-06-24 04:00:00+00:00,8.075,8.043571428571427,123.0,-3.8657142857143594,-0.38920831490491675,0
BTTC,2024-07-29 04:00:00+00:00,2024-08-06 04:00:00+00:00,4.395,4.562857142857142,227.0,38.10357142857139,3.819275150333168,8
BTTC,2024-08-08 04:00:00+00:00,2024-08-12 04:00:00+00:00,5.95,5.727857142857143,168.0,-37.31999999999997,-3.7334933973589406,4
BTTC,2024-08-21 04:00:00+00:00,2024-08-21 04:00:00+00:00,9.43,7.857857142857142,106.0,-166.6471428571429,-16.671716406605064,0
BTTC,2024-09-19 04:00:00+00:00,2024-10-04 04:00:00+00:00,5.75,5.445714285714286,173.0,-52.64142857142857,-5.291925465838509,15
BTTC,2024-11-01 04:00:00+00:00,2024-11-12 05:00:00+00:00,3.81,3.882857142857143,262.0,19.088571428571456,1.91226096737908,11
BTTC,2024-11-18 05:00:00+00:00,2024-11-20 05:00:00+00:00,4.37,4.15,228.0,-50.15999999999994,-5.0343249427917565,2
BTTC,2025-01-21 05:00:00+00:00,2025-01-23 05:00:00+00:00,3.86,3.592142857142857,259.0,-69.37499999999999,-6.939304219096963,2
BTTC,2025-02-13 05:00:00+00:00,2025-02-18 05:00:00+00:00,4.15,3.964285714285715,240.0,-44.57142857142852,-4.475043029259891,5
BTTC,2025-02-27 05:00:00+00:00,2025-03-11 04:00:00+00:00,3.71,3.335714285714286,269.0,-100.6828571428571,-10.088563727377739,11
BTTC,2025-03-24 04:00:00+00:00,2025-03-25 04:00:00+00:00,4.37,4.066428571428571,228.0,-69.21428571428578,-6.946714612618508,1
BTTC,2025-04-11 04:00:00+00:00,2025-05-07 04:00:00+00:00,3.71,3.9364285714285714,269.0,60.909285714285716,6.103195995379284,26
BTTC,2025-05-09 04:00:00+00:00,2025-05-09 04:00:00+00:00,5.515,5.227142857142857,181.0,-52.10214285714285,-5.219531148814919,0
BTTC,2025-06-03 04:00:00+00:00,2025-06-16 04:00:00+00:00,4.63,4.325714285714286,215.0,-65.42142857142856,-6.572045664918234,13
BTTC,2025-07-14 04:00:00+00:00,2025-07-15 04:00:00+00:00,4.19,4.231428571428572,238.0,9.860000000000092,0.988748721445628,1
