symbol,entry_date,exit_date,entry_price,exit_price,quantity,pnl_dollars,pnl_percent,holding_days
HWH,2023-01-26 05:00:00+00:00,2023-01-27 05:00:00+00:00,10.165,10.047857142857142,98.0,-11.480000000000029,-1.1524137446419818,1
HWH,2023-02-01 05:00:00+00:00,2023-03-03 05:00:00+00:00,9.87,9.87,101.0,0.0,0.0,30
HWH,2023-03-22 04:00:00+00:00,2023-04-21 04:00:00+00:00,9.87,9.87,101.0,0.0,0.0,30
HWH,2023-04-25 04:00:00+00:00,2023-04-26 04:00:00+00:00,9.87,9.933571428571428,101.0,6.42071428571429,0.6440874222029241,1
HWH,2023-05-12 04:00:00+00:00,2023-06-12 04:00:00+00:00,9.87,9.87,101.0,0.0,0.0,31
HWH,2023-07-13 04:00:00+00:00,2023-07-20 04:00:00+00:00,10.45,10.367142857142856,95.0,-7.871428571428645,-0.7928913192071162,7
HWH,2023-07-24 04:00:00+00:00,2023-07-25 04:00:00+00:00,10.72,11.09357142857143,93.0,34.74214285714291,3.4848081023454207,1
HWH,2023-08-21 04:00:00+00:00,2023-08-25 04:00:00+00:00,7.235,8.043571428571429,138.0,111.58285714285716,11.175831770164875,4
HWH,2023-09-27 04:00:00+00:00,2023-09-28 04:00:00+00:00,9.725,10.077857142857143,102.0,35.99142857142861,3.6283510833639405,1
HWH,2023-10-02 04:00:00+00:00,2023-11-01 04:00:00+00:00,10.68,10.53,93.0,-13.950000000000033,-1.4044943820224753,30
HWH,2023-11-03 04:00:00+00:00,2023-12-04 05:00:00+00:00,10.53,10.508571428571427,94.0,-2.0142857142857906,-0.2035002035002112,31
HWH,2023-12-06 05:00:00+00:00,2023-12-13 05:00:00+00:00,10.5,10.504285714285714,95.0,0.40714285714287257,0.04081632653061379,7
HWH,2023-12-15 05:00:00+00:00,2024-01-08 05:00:00+00:00,10.61,10.59,94.0,-1.87999999999996,-0.1885014137605992,24
HWH,2024-02-16 05:00:00+00:00,2024-02-21 05:00:00+00:00,1.43,1.247142857142857,699.0,-127.81714285714284,-12.787212787212788,5
HWH,2024-03-11 04:00:00+00:00,2024-03-11 04:00:00+00:00,1.31,1.457142857142857,763.0,112.26999999999991,11.23227917121046,0
HWH,2024-04-03 04:00:00+00:00,2024-04-03 04:00:00+00:00,1.42,1.6597,704.0,168.74880000000002,16.880281690140848,0
HWH,2024-04-05 04:00:00+00:00,2024-04-05 04:00:00+00:00,1.82,1.4474428571428573,549.0,-204.53387142857142,-20.470172684458397,0
HWH,2024-04-25 04:00:00+00:00,2024-04-26 04:00:00+00:00,1.66,2.1357142857142857,602.0,286.38000000000005,28.657487091222034,1
HWH,2024-04-30 04:00:00+00:00,2024-04-30 04:00:00+00:00,2.26,1.6885714285714284,442.0,-252.57142857142856,-25.28445006321113,0
HWH,2024-06-24 04:00:00+00:00,2024-06-25 04:00:00+00:00,1.09,1.0136285714285715,917.0,-70.03259999999996,-7.006553079947571,1
HWH,2024-09-24 04:00:00+00:00,2024-09-27 04:00:00+00:00,0.6085,0.7051714285714287,1643.0,158.83115714285725,15.886841178542092,3
HWH,2024-10-01 04:00:00+00:00,2024-10-02 04:00:00+00:00,0.979,1.1002857142857143,1021.0,123.83271428571433,12.388734860644977,1
HWH,2024-11-29 05:00:00+00:00,2024-11-29 05:00:00+00:00,0.8451,0.9568142857142856,1183.0,132.15799999999993,13.21906114238382,0
HWH,2025-01-02 05:00:00+00:00,2025-01-03 05:00:00+00:00,0.7,0.5633999999999999,1428.0,-195.06480000000008,-19.514285714285723,1
HWH,2025-01-28 05:00:00+00:00,2025-02-12 05:00:00+00:00,0.4551,0.3255714285714286,2197.0,-284.5742714285713,-28.46156260790406,15
HWH,2025-02-25 05:00:00+00:00,2025-02-26 05:00:00+00:00,1.59,1.8438571428571429,628.0,159.42228571428566,15.965858041329733,1
HWH,2025-04-24 04:00:00+00:00,2025-04-25 04:00:00+00:00,1.1,1.2157142857142857,909.0,105.18428571428566,10.519480519480513,1
HWH,2025-05-15 04:00:00+00:00,2025-05-27 04:00:00+00:00,1.6,1.3250000000000002,625.0,-171.87499999999994,-17.187499999999993,12
HWH,2025-06-12 04:00:00+00:00,2025-06-16 04:00:00+00:00,1.4,1.2428571428571427,714.0,-112.20000000000007,-11.224489795918375,4
HWH,2025-07-02 04:00:00+00:00,2025-07-11 04:00:00+00:00,1.44,1.3328571428571427,694.0,-74.3571428571429,-7.440476190476194,9
HWH,2025-07-22 04:00:00+00:00,2025-07-29 04:00:00+00:00,1.44,1.5514285714285714,694.0,77.33142857142857,7.738095238095238,7
HWH,2025-09-03 04:00:00+00:00,2025-09-04 04:00:00+00:00,4.41,5.38,226.0,219.21999999999994,21.995464852607704,1
HWH,2025-10-03 04:00:00+00:00,2025-10-08 04:00:00+00:00,3.09,2.8507142857142855,323.0,-77.28928571428573,-7.743874248728619,5
HWH,2025-12-04 05:00:00+00:00,2025-12-08 05:00:00+00:00,1.83,2.31,546.0,262.08,26.22950819672131,4
