symbol,entry_date,exit_date,entry_price,exit_price,quantity,pnl_dollars,pnl_percent,holding_days
EHTH,2025-10-28 04:00:00+00:00,2025-10-29 04:00:00+00:00,5.26,5.44969340191281,19011.0,3606.2612637644274,3.606338439407031,1
EHTH,2025-12-03 05:00:00+00:00,2025-12-04 05:00:00+00:00,4.1,4.1004958731467465,25269.0,12.530218545145317,0.012094466993824804,1
EHTH,2025-12-12 05:00:00+00:00,2025-12-15 05:00:00+00:00,4.1,4.309395601693706,25272.0,5291.845646003343,5.107209797407468,3
