symbol,entry_date,exit_date,entry_price,exit_price,quantity,pnl_dollars,pnl_percent,holding_days
NBY,2023-02-01 05:00:00+00:00,2023-02-03 05:00:00+00:00,2.43,2.007142857142857,411.0,-173.7942857142858,-17.40152851263963,2
NBY,2023-03-02 05:00:00+00:00,2023-03-13 04:00:00+00:00,2.19,1.5100000000000002,456.0,-310.07999999999987,-31.05022831050227,10
NBY,2023-03-29 04:00:00+00:00,2023-04-21 04:00:00+00:00,1.67,1.8714285714285712,598.0,120.45428571428563,12.061591103507263,23
NBY,2023-05-30 04:00:00+00:00,2023-05-31 04:00:00+00:00,0.642,0.9605142857142857,1557.0,495.92674285714276,49.61281708945259,1
NBY,2023-06-21 04:00:00+00:00,2023-07-21 04:00:00+00:00,0.76,0.7401,1315.0,-26.168500000000037,-2.6184210526315828,30
NBY,2023-09-12 04:00:00+00:00,2023-10-10 04:00:00+00:00,0.5644,0.40444285714285716,1771.0,-283.28409999999997,-28.34109547433431,28
NBY,2023-11-06 05:00:00+00:00,2023-11-13 05:00:00+00:00,0.351,0.3335714285714286,2849.0,-49.65399999999993,-4.965404965404959,7
NBY,2024-01-30 05:00:00+00:00,2024-02-06 05:00:00+00:00,0.1714,0.14164285714285715,5834.0,-173.60317142857136,-17.36122687114518,7
NBY,2024-02-20 05:00:00+00:00,2024-03-14 04:00:00+00:00,0.163,0.13285714285714287,6134.0,-184.89628571428568,-18.49255039439088,22
NBY,2024-05-03 04:00:00+00:00,2024-05-07 04:00:00+00:00,0.0962,0.0831,10395.0,-136.1745,-13.617463617463619,4
NBY,2024-05-16 04:00:00+00:00,2024-05-16 04:00:00+00:00,0.093,0.10705714285714285,10752.0,151.14239999999995,15.115207373271883,0
NBY,2024-06-03 04:00:00+00:00,2024-06-13 04:00:00+00:00,3.16,2.6064428571428575,316.0,-174.92405714285707,-17.517631103074134,10
NBY,2024-08-20 04:00:00+00:00,2024-09-06 04:00:00+00:00,0.551,0.4540571428571429,1814.0,-175.85434285714288,-17.59398496240602,17
NBY,2024-09-17 04:00:00+00:00,2024-09-20 04:00:00+00:00,0.5111,0.5359,1956.0,48.508800000000086,4.852279397378212,3
NBY,2024-10-30 04:00:00+00:00,2024-10-30 04:00:00+00:00,0.6229,0.6802,1605.0,91.96650000000002,9.198908331995508,0
NBY,2024-11-01 04:00:00+00:00,2024-11-08 05:00:00+00:00,0.741,0.6709142857142857,1349.0,-94.5456285714286,-9.458261037208409,7
NBY,2024-11-14 05:00:00+00:00,2024-11-27 05:00:00+00:00,0.71,0.6197285714285714,1408.0,-127.10217142857141,-12.714285714285714,13
NBY,2024-12-27 05:00:00+00:00,2025-01-02 05:00:00+00:00,0.5668,0.6024428571428572,1764.0,62.874000000000095,6.288436334307904,6
NBY,2025-01-06 05:00:00+00:00,2025-01-07 05:00:00+00:00,0.611,0.6444428571428571,1636.0,54.71251428571423,5.473462707505255,1
NBY,2025-01-10 05:00:00+00:00,2025-01-10 05:00:00+00:00,0.5965,0.5640571428571429,1676.0,-54.37422857142851,-5.4388695964555085,0
NBY,2025-01-14 05:00:00+00:00,2025-01-22 05:00:00+00:00,0.7387,0.7899428571428572,1353.0,69.33158571428572,6.9368968651492,8
NBY,2025-02-19 05:00:00+00:00,2025-02-26 05:00:00+00:00,0.676,0.6265571428571429,1479.0,-73.12598571428569,-7.314032121724426,7
NBY,2025-03-13 04:00:00+00:00,2025-03-31 04:00:00+00:00,0.6415,0.6025142857142857,1558.0,-60.739742857142865,-6.077274245629663,18
NBY,2025-04-17 04:00:00+00:00,2025-05-07 04:00:00+00:00,0.5951,0.5485571428571429,1680.0,-78.19199999999994,-7.821014475358277,20
NBY,2025-05-19 04:00:00+00:00,2025-05-27 04:00:00+00:00,0.5999,0.5643571428571429,1666.0,-59.21439999999993,-5.924796989974512,8
NBY,2025-06-12 04:00:00+00:00,2025-06-23 04:00:00+00:00,0.613,0.5912571428571429,1631.0,-35.462599999999874,-3.5469587508739098,11
NBY,2025-07-08 04:00:00+00:00,2025-07-08 04:00:00+00:00,0.636,0.6603714285714286,1572.0,38.31188571428576,3.8319856244384587,0
NBY,2025-07-10 04:00:00+00:00,2025-07-11 04:00:00+00:00,0.69,0.6584142857142856,1449.0,-45.76770000000006,-4.577639751552801,1
NBY,2025-07-15 04:00:00+00:00,2025-07-30 04:00:00+00:00,0.6724,0.6258,1487.0,-69.29419999999996,-6.930398572278403,15
NBY,2025-08-15 04:00:00+00:00,2025-08-19 04:00:00+00:00,0.545,0.5683142857142858,1834.0,42.75840000000003,4.277850589777199,4
NBY,2025-08-21 04:00:00+00:00,2025-08-21 04:00:00+00:00,0.92,1.0364857142857142,1086.0,126.50348571428562,12.661490683229804,0
NBY,2025-08-28 04:00:00+00:00,2025-08-29 04:00:00+00:00,1.485,1.8101857142857143,673.0,218.84998571428565,21.89802789802789,1
NBY,2025-09-03 04:00:00+00:00,2025-09-04 04:00:00+00:00,2.54,3.0351857142857144,393.0,194.60798571428575,19.495500562429697,1
NBY,2025-12-02 05:00:00+00:00,2025-12-08 05:00:00+00:00,1.11,1.2474,900.0,123.65999999999997,12.378378378378374,6
NBY,2025-12-10 05:00:00+00:00,2025-12-10 05:00:00+00:00,1.715,2.41,583.0,405.18500000000006,40.524781341107875,0
