symbol,entry_date,exit_date,entry_price,exit_price,quantity,pnl_dollars,pnl_percent,holding_days
DDL,2025-12-03 05:00:00+00:00,2025-12-04 05:00:00+00:00,1.805,1.9454988548786887,55401.0,7783.777059134235,7.783870076381648,1
DDL,2025-12-05 05:00:00+00:00,2025-12-08 05:00:00+00:00,1.98,2.0830069648937126,54436.0,5607.287140954141,5.202371964328921,3
DDL,2025-12-16 05:00:00+00:00,2025-12-17 05:00:00+00:00,2.045,2.81,55447.0,42416.95500000001,37.40831295843521,1
